,name,text
294,RSM1108530M555M 530  555 Watt 555W,name: RSM1108530M555M 530  555 Watt 555W; Manufacturer (Brand): Risen Energy; Cell Type: Monocrystalline; Cell Dimensions: 2384 x 1096 x 30mm; Number of cells: 110.0; Application: Commercial; minimum wattage: 555.0; weight: 30.5; product url: [RSM110-8-530M-555M- 530 - 555 Watt (555W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm110-8-530m-555m-530-555-watt-555w-)
295,HiKu 370  390 Watt High Power Monocrystalline PERC Module 395W,name: HiKu 370  390 Watt High Power Monocrystalline PERC Module 395W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 1765 x 1048 x 35mm; Number of cells: 120.0; Application: Residential; minimum wattage: 395.0; weight: 9.3; product url: [HiKu. 370 - 390 Watt. High Power Monocrystalline PERC Module. (395W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku-370-390-watt-high-power-monocrystalline-perc-module-395w-)
296,RSM408385MB405MB  385  405 Watt 405W MB,name: RSM408385MB405MB  385  405 Watt 405W MB; Manufacturer (Brand): Risen Energy; Cell Type: Monocrystalline; Cell Dimensions: 1754 x 1096 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 405.0; weight: 22.0; product url: [RSM40-8-385MB-405MB - 385 - 405 Watt (405W) MB](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm40-8-385mb-405mb-385-405-watt-405w-mb)
297,MULTIBUSBAR Monocrystalline PERC MODULE  355  380 Watt 375W,name: MULTIBUSBAR Monocrystalline PERC MODULE  355  380 Watt 375W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 1852 x 996 x 35mm; Number of cells: 132.0; Application: Residential; minimum wattage: 375.0; weight: 19.7; product url: [MULTI-BUSBAR Monocrystalline PERC MODULE - 355 - 380 Watt (375W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-multi-busbar-monocrystalline-perc-module-355-380-watt-375w-)
298,HiKu7 640  670 Watt Monocrystalline PERC  640W,name: HiKu7 640  670 Watt Monocrystalline PERC  640W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 2384 x 1303 x 35mm; Number of cells: 132.0; Application: Commercial; minimum wattage: 640.0; weight: 15.6; product url: [HiKu7. 640 - 670 Watt. Monocrystalline PERC.  (640W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku7-640-670-watt-monocrystalline-perc-640w-)
299,HiMO 5  405  425 Watt 415W,name: HiMO 5  405  425 Watt 415W; Manufacturer (Brand): LONGi; Cell Type: nan; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Residential; minimum wattage: 415.0; weight: 20.8; product url: [Hi-MO 5 - 405 - 425 Watt (415W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-5-405-425-watt-415w-)
300,Tiger N Type 66TR 395415 Watt MonoFacial All Black 400W,name: Tiger N Type 66TR 395415 Watt MonoFacial All Black 400W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 1855 x 1029 x 30mm; Number of cells: 132.0; Application: Residential; minimum wattage: 400.0; weight: 9.43; product url: [Tiger N Type 66TR. 395-415 Watt. Mono-Facial. All Black. (400W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-n-type-66tr-395-415-watt-mono-facial-all-black-400w-)
301,Mono 395W MBB HalfCell Module  370  395 Watt 395W,name: Mono 395W MBB HalfCell Module  370  395 Watt 395W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 1769 x 1052 x 35mm; Number of cells: 120.0; Application: Residential; minimum wattage: 395.0; weight: 20.2; product url: [Mono 395W MBB Half-Cell Module - 370 - 395 Watt (395W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-395w-mbb-half-cell-module-370-395-watt-395w-)
302,Mono 350W MBB Bifacial Monocrystalline PERC  330  350 Watt 335W,name: Mono 350W MBB Bifacial Monocrystalline PERC  330  350 Watt 335W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 1711 x 1005 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 335.0; weight: 22.0; product url: [Mono 350W MBB Bifacial Monocrystalline PERC - 330 - 350 Watt (335W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-350w-mbb-bifacial-monocrystalline-perc-330-350-watt-335w-)
303,RSM1208580M605M   580  605 Watt 580W Steel,name: RSM1208580M605M   580  605 Watt 580W Steel; Manufacturer (Brand): Risen Energy; Cell Type: Monocrystalline; Cell Dimensions: 2172 x 1303 x 35mm; Number of cells: 120.0; Application: Commercial; minimum wattage: 580.0; weight: 32.0; product url: [RSM120-8-580M-605M -  580 - 605 Watt (580W) Steel](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm120-8-580m-605m-580-605-watt-580w-steel)
304,QPEAK DUO XLG11 SERIES  570  585 Watt 585W,name: QPEAK DUO XLG11 SERIES  570  585 Watt 585W; Manufacturer (Brand): Q Cells; Cell Type: Monocrystalline; Cell Dimensions: 2416 x 1134 x 35mm; Number of cells: 156.0; Application: Commercial; minimum wattage: 585.0; weight: 34.4; product url: [Q.PEAK DUO XL-G11 SERIES - 570 - 585 Watt (585W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-q-peak-duo-xl-g11-series-570-585-watt-585w-)
305,Duomax BIFACIAL DUAL GLASS 60LAYOUT FRAMED MODULE  295  310 Watt 305W,name: Duomax BIFACIAL DUAL GLASS 60LAYOUT FRAMED MODULE  295  310 Watt 305W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 1685 x 1000 x 25mm; Number of cells: 60.0; Application: Residential; minimum wattage: 305.0; weight: 26.0; product url: [Duomax BIFACIAL DUAL GLASS 60-LAYOUT FRAMED MODULE - 295 - 310 Watt (305W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-60-layout-framed-module-295-310-watt-305w-)
306,Polycrystalline PV Module  PENTA Classic  265  280 Watt 270W,name: Polycrystalline PV Module  PENTA Classic  265  280 Watt 270W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1650 x 992 x 35mm; Number of cells: nan; Application: Residential; minimum wattage: 270.0; weight: 18.4; product url: [Polycrystalline PV Module - PENTA Classic - 265 - 280 Watt (270W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-polycrystalline-pv-module-penta-classic-265-280-watt-270w-)
307,Eagle 72HM G2 395415 Watt Monocrystalline PERC Half Cell Module 400W,name: Eagle 72HM G2 395415 Watt Monocrystalline PERC Half Cell Module 400W; Manufacturer (Brand): Jinko Solar; Cell Type: Monocrystalline PERC; Cell Dimensions: 2008 x 1002 x 40mm; Number of cells: 144.0; Application: Residential; minimum wattage: 400.0; weight: 10.21; product url: [Eagle 72HM G2. 395-415 Watt. Monocrystalline PERC Half Cell Module. (400W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-eagle-72hm-g2-395-415-watt-monocrystalline-perc-half-cell-module-400w-)
308,HiMO 5  400  420 Watt 405W,name: HiMO 5  400  420 Watt 405W; Manufacturer (Brand): LONGi; Cell Type: nan; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Residential; minimum wattage: 405.0; weight: 20.8; product url: [Hi-MO 5 - 400 - 420 Watt (405W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-5-400-420-watt-405w-)
309,Monocrystalline PV Module  PENTA+ Premium M6 BF  360  380 Watt 380W,name: Monocrystalline PV Module  PENTA+ Premium M6 BF  360  380 Watt 380W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1755 x 1038 x 35mm; Number of cells: nan; Application: Residential; minimum wattage: 380.0; weight: 20.0; product url: [Monocrystalline PV Module - PENTA+ Premium M6 BF - 360 - 380 Watt (380W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-m6-bf-360-380-watt-380w-)
310,Tallmax FRAMED 144 HALFCELL MODULE  380  410 Watt 390W,name: Tallmax FRAMED 144 HALFCELL MODULE  380  410 Watt 390W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline PERC; Cell Dimensions: 2015 x 996 x 35mm; Number of cells: 144.0; Application: Residential; minimum wattage: 390.0; weight: 22.0; product url: [Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (390W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tallmax-framed-144-half-cell-module-380-410-watt-390w-)
311,BiHiKu6 520  550 Watt Bifacial Monocrystalline PERC  520W,name: BiHiKu6 520  550 Watt Bifacial Monocrystalline PERC  520W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 2266 x 1134 x 30mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 520.0; weight: 14.56; product url: [BiHiKu6. 520 - 550 Watt. Bifacial Monocrystalline PERC.  (520W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-bihiku6-520-550-watt-bifacial-monocrystalline-perc-520w-)
312,Eagle 72HM G2 395415 Watt Monocrystalline PERC Half Cell Module 410W,name: Eagle 72HM G2 395415 Watt Monocrystalline PERC Half Cell Module 410W; Manufacturer (Brand): Jinko Solar; Cell Type: Monocrystalline PERC; Cell Dimensions: 2008 x 1002 x 40mm; Number of cells: 144.0; Application: Residential; minimum wattage: 410.0; weight: 10.21; product url: [Eagle 72HM G2. 395-415 Watt. Monocrystalline PERC Half Cell Module. (410W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-eagle-72hm-g2-395-415-watt-monocrystalline-perc-half-cell-module-410w-)
313,LR672HPH  365385 Watt 385W,name: LR672HPH  365385 Watt 385W; Manufacturer (Brand): LONGi; Cell Type: nan; Cell Dimensions: 2004 x 996 x 35mm; Number of cells: 144.0; Application: Residential; minimum wattage: 385.0; weight: 23.0; product url: [LR6-72HPH - 365-385 Watt (385W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lr6-72hph-365-385-watt-385w-)
314,Mono 375W MBB Halfcell Black Module  355375 Watt 355W,name: Mono 375W MBB Halfcell Black Module  355375 Watt 355W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 1769 x 1052 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 355.0; weight: 20.2; product url: [Mono 375W MBB Half-cell Black Module - 355-375 Watt (355W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-375w-mbb-half-cell-black-module-355-375-watt-355w-)
315,DEEP BLUE 30  JAM72S30  530  555 Watt 535W,name: DEEP BLUE 30  JAM72S30  530  555 Watt 535W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 2278 x 1134 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 535.0; weight: 28.1; product url: [DEEP BLUE 3.0 - JAM72S30 - 530 - 555 Watt (535W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-3-0-jam72s30-530-555-watt-535w-)
316,RSM408385MB405MB  385  405 Watt 385W,name: RSM408385MB405MB  385  405 Watt 385W; Manufacturer (Brand): Risen Energy; Cell Type: Monocrystalline; Cell Dimensions: 1754 x 1096 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 385.0; weight: 21.0; product url: [RSM40-8-385MB-405MB - 385 - 405 Watt (385W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm40-8-385mb-405mb-385-405-watt-385w-)
317,HiKu 370  390 Watt High Power Monocrystalline PERC Module 370W,name: HiKu 370  390 Watt High Power Monocrystalline PERC Module 370W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 1765 x 1048 x 35mm; Number of cells: 120.0; Application: Residential; minimum wattage: 370.0; weight: 9.3; product url: [HiKu. 370 - 390 Watt. High Power Monocrystalline PERC Module. (370W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku-370-390-watt-high-power-monocrystalline-perc-module-370w-)
318,HiKu7 580  610 Watt Monocrystalline PERC R Series 580W,name: HiKu7 580  610 Watt Monocrystalline PERC R Series 580W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 2172 x 1303 x 35mm; Number of cells: 120.0; Application: Commercial; minimum wattage: 580.0; weight: 14.06; product url: [HiKu7. 580 - 610 Watt. Monocrystalline PERC. R Series (580W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku7-580-610-watt-monocrystalline-perc-r-series-580w-)
319,Monocrystalline high power solar module  PENTA+ Premium 290  305 Watt 295W,name: Monocrystalline high power solar module  PENTA+ Premium 290  305 Watt 295W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline PERC; Cell Dimensions: 1654 x 989 x 40mm; Number of cells: 60.0; Application: Residential; minimum wattage: 295.0; weight: 18.2; product url: [Monocrystalline high power solar module - PENTA+ Premium- 290 - 305 Watt (295W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-high-power-solar-module-penta-premium-290-305-watt-295w-)
320,Tiger Neo NType 72HL4BDV 560580 Watt Bifacial Module NType 580W,name: Tiger Neo NType 72HL4BDV 560580 Watt Bifacial Module NType 580W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 2278 x 1134 x 30mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 580.0; weight: 14.51; product url: [Tiger Neo N-Type 72HL4-BDV. 560-580 Watt. Bifacial Module. N-Type. (580W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-72hl4-bdv-560-580-watt-bifacial-module-n-type-580w-)
321,Series 6 Plus  455   480 Watt 475W,name: Series 6 Plus  455   480 Watt 475W; Manufacturer (Brand): First Solar; Cell Type: Thin-film; Cell Dimensions: 2024 x 1245 x nanmm; Number of cells: 268.0; Application: Commercial; minimum wattage: 475.0; weight: 34.0; product url: [Series 6 Plus - 455  - 480 Watt (475W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-series-6-plus-455-480-watt-475w-)
322,Monocrystalline PV Module  PENTA+ Premium 330  350 Watt 345W,name: Monocrystalline PV Module  PENTA+ Premium 330  350 Watt 345W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1692 x 1002 x 35mm; Number of cells: nan; Application: Residential; minimum wattage: 345.0; weight: 19.1; product url: [Monocrystalline PV Module - PENTA+ Premium 330 - 350 Watt (345W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-330-350-watt-345w-)
323,BiHiKu7 580610 Watt Bifacial Monocrystalline PERC  580W,name: BiHiKu7 580610 Watt Bifacial Monocrystalline PERC  580W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 2172 x 1303 x 33mm; Number of cells: 120.0; Application: Commercial; minimum wattage: 580.0; weight: 15.65; product url: [BiHiKu7. 580-610 Watt. Bifacial Monocrystalline PERC.  (580W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-bihiku7-580-610-watt-bifacial-monocrystalline-perc-580w-)
324,Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE  390415 Watt 410W,name: Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE  390415 Watt 410W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 2024 x 1002 x 30mm; Number of cells: 144.0; Application: Residential; minimum wattage: 410.0; weight: 26.0; product url: [Duomax BIFACIAL DUAL GLASS 144 CELL MULTI BUSBAR MODULE - 390-415 Watt (410W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-144-cell-multi-busbar-module-390-415-watt-410w-)
325,Mono 350W MBB Bifacial Monocrystalline PERC  330  350 Watt 340W,name: Mono 350W MBB Bifacial Monocrystalline PERC  330  350 Watt 340W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 1711 x 1005 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 340.0; weight: 22.0; product url: [Mono 350W MBB Bifacial Monocrystalline PERC - 330 - 350 Watt (340W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-350w-mbb-bifacial-monocrystalline-perc-330-350-watt-340w-)
326,Ultra X plus Halfcell Bifacial Module  650  670 Watt 670W,name: Ultra X plus Halfcell Bifacial Module  650  670 Watt 670W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2384 x 1303 x 35mm; Number of cells: 132.0; Application: Commercial; minimum wattage: 670.0; weight: 39.9; product url: [Ultra X plus Half-cell Bifacial Module - 650 - 670 Watt (670W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-x-plus-half-cell-bifacial-module-650-670-watt-670w-)
327,Ultra V Pro Halfcell NType TOPCon Monofacial Module  565  585 Watt 585W,name: Ultra V Pro Halfcell NType TOPCon Monofacial Module  565  585 Watt 585W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2278 x 1134 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 585.0; weight: 27.5; product url: [Ultra V Pro Half-cell N-Type TOPCon Monofacial Module - 565 - 585 Watt (585W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-pro-half-cell-n-type-topcon-monofacial-module-565-585-watt-585w-)
328,Ultra V Pro Halfcell NType TOPCon Monofacial Module  565  585 Watt 570W,name: Ultra V Pro Halfcell NType TOPCon Monofacial Module  565  585 Watt 570W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2278 x 1134 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 570.0; weight: 27.5; product url: [Ultra V Pro Half-cell N-Type TOPCon Monofacial Module - 565 - 585 Watt (570W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-pro-half-cell-n-type-topcon-monofacial-module-565-585-watt-570w-)
329,Ultra V Halfcell Monofacial Module  535  55 Watt 545W,name: Ultra V Halfcell Monofacial Module  535  55 Watt 545W; Manufacturer (Brand): Suntech Power; Cell Type: Monocrystalline; Cell Dimensions: 2278 x 1134 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 545.0; weight: 27.5; product url: [Ultra V Half-cell Monofacial Module - 535 - 55 Watt (545W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-half-cell-monofacial-module-535-55-watt-545w-)
